0.1857,-0.1737,0.17085
0.1857,-0.1737,0.17085
0.18804,-0.17372,0.17083
0.19587,-0.17377,0.1707
0.20547,-0.17385,0.17042
0.21371,-0.17392,0.17006
0.22348,-0.174,0.16951
0.234,-0.1741,0.16875
0.24267,-0.17419,0.16801
0.25315,-0.17429,0.16698
0.26558,-0.17442,0.16557
0.27687,-0.17453,0.16414
0.28908,-0.17465,0.16245
0.29895,-0.17475,0.16099
0.3093,-0.17485,0.15937
0.32008,-0.17495,0.15759
0.33163,-0.17506,0.15564
0.34337,-0.17516,0.15356
0.35571,-0.17526,0.15133
0.36724,-0.17535,0.14919
0.37828,-0.17542,0.14711
0.38957,-0.1755,0.14497
0.39941,-0.17556,0.14309
0.40997,-0.17562,0.14108
0.41977,-0.17567,0.13921
0.43107,-0.17572,0.13708
0.44173,-0.17576,0.1351
0.45077,-0.17579,0.13345
0.45955,-0.17581,0.13187
0.46977,-0.17584,0.13007
0.47914,-0.17586,0.12847
0.48851,-0.17587,0.12691
0.49771,-0.17588,0.12542
0.50825,-0.17588,0.12379
0.5182,-0.17588,0.12233
0.52662,-0.17588,0.12116
0.53521,-0.17588,0.12001
0.54306,-0.17587,0.11902
0.55122,-0.17586,0.11805
0.55941,-0.17584,0.11713
0.56648,-0.17583,0.11637
0.57578,-0.1758,0.11544
0.58531,-0.17577,0.11455
0.59568,-0.17574,0.11367
0.60502,-0.1757,0.11297
0.61522,-0.17566,0.11228
0.62528,-0.17562,0.11169
0.63608,-0.17557,0.11116
0.64562,-0.17553,0.11079
0.65642,-0.17548,0.11048
0.66678,-0.17543,0.11029
0.67718,-0.17538,0.11022
0.68679,-0.17533,0.11025
0.69698,-0.17529,0.1104
0.70527,-0.17526,0.1106
0.71447,-0.17522,0.11092
0.72366,-0.17518,0.11134
0.73309,-0.17515,0.11188
0.74217,-0.17512,0.11249
0.75279,-0.17509,0.11335
0.76075,-0.17508,0.11409
0.76877,-0.17506,0.11493
0.77732,-0.17505,0.11593
0.78651,-0.17505,0.11714
0.79382,-0.17506,0.11821
0.80136,-0.17507,0.11941
0.80777,-0.17508,0.12053
0.81463,-0.1751,0.12183
0.82237,-0.17513,0.12342
0.8286,-0.17515,0.12482
0.83448,-0.17518,0.12623
0.83969,-0.17521,0.12756
0.84569,-0.17524,0.12919
0.85117,-0.17527,0.13077
0.85622,-0.1753,0.13232
0.86183,-0.17534,0.13414
0.86742,-0.17537,0.13606
0.87288,-0.1754,0.13804
0.87762,-0.17543,0.13986
0.88328,-0.17546,0.14215
0.88863,-0.17549,0.14443
0.89397,-0.17551,0.14683
0.89893,-0.17554,0.14918
0.90387,-0.17555,0.15164
0.90923,-0.17557,0.15445
0.91465,-0.17558,0.15744
0.9204,-0.17558,0.16079
0.92599,-0.17558,0.16415
0.93196,-0.17559,0.16776
0.93726,-0.17559,0.17095
0.94315,-0.17559,0.1745
0.94315,-0.17559,0.1745
0.94315,-0.17559,0.1745
0.94315,-0.17559,0.1745
