0.1937,0.0000,0.0145
0.2017,0.0000,0.0144
0.2098,0.0000,0.0143
0.2178,0.0000,0.0142
0.2258,0.0000,0.0140
0.2338,0.0000,0.0138
0.2418,0.0000,0.0136
0.2498,0.0000,0.0133
0.2579,0.0000,0.0130
0.2659,0.0000,0.0127
0.2739,0.0000,0.0124
0.2819,0.0000,0.0121
0.2899,0.0000,0.0117
0.2979,0.0000,0.0113
0.3059,0.0000,0.0110
0.3139,0.0000,0.0106
0.3219,0.0000,0.0102
0.3300,0.0000,0.0098
0.3380,0.0000,0.0094
0.3460,0.0000,0.0090
0.3540,0.0000,0.0087
0.3620,0.0000,0.0083
0.3700,0.0000,0.0079
0.3780,0.0000,0.0076
0.3860,0.0000,0.0072
0.3940,0.0000,0.0069
0.4021,0.0000,0.0066
0.4101,0.0000,0.0063
0.4181,0.0000,0.0060
0.4261,0.0000,0.0057
0.4341,0.0000,0.0055
0.4421,0.0000,0.0053
0.4502,0.0000,0.0052
0.4582,0.0000,0.0050
0.4662,0.0000,0.0049
0.4742,0.0000,0.0049
0.4822,0.0000,0.0048
0.4902,0.0000,0.0048
0.4983,0.0000,0.0049
0.5063,0.0000,0.0050
0.5143,0.0000,0.0051
0.5223,0.0000,0.0053
0.5303,0.0000,0.0056
0.5383,0.0000,0.0059
0.5464,0.0000,0.0063
0.5544,0.0000,0.0067
0.5624,0.0000,0.0072
0.5704,0.0000,0.0077
0.5784,0.0000,0.0083
0.5864,0.0000,0.0090
0.5943,0.0000,0.0097
0.6023,0.0000,0.0105
0.6103,0.0000,0.0113
0.6183,0.0000,0.0122
0.6262,0.0000,0.0132
0.6342,0.0000,0.0142
0.6421,0.0000,0.0153
0.6501,0.0000,0.0164
0.6580,0.0000,0.0176
0.6659,0.0000,0.0188
0.6738,0.0000,0.0201
0.6817,0.0000,0.0215
0.6896,0.0000,0.0229
0.6975,0.0000,0.0244
0.7054,0.0000,0.0259
0.7132,0.0000,0.0275
0.7211,0.0000,0.0291
0.7289,0.0000,0.0308
0.7368,0.0000,0.0325
0.7446,0.0000,0.0343
0.7524,0.0000,0.0362
0.7602,0.0000,0.0380
0.7680,0.0000,0.0400
0.7757,0.0000,0.0420
0.7835,0.0000,0.0440
0.7912,0.0000,0.0461
0.7990,0.0000,0.0482
0.8067,0.0000,0.0504
0.8144,0.0000,0.0527
0.8221,0.0000,0.0550
0.8297,0.0000,0.0573
0.8374,0.0000,0.0597
0.8450,0.0000,0.0621
0.8527,0.0000,0.0646
0.8603,0.0000,0.0672
0.8678,0.0000,0.0698
0.8754,0.0000,0.0726
0.8829,0.0000,0.0754
0.8903,0.0000,0.0783
0.8977,0.0000,0.0814
0.9051,0.0000,0.0845
0.9124,0.0000,0.0878
0.9197,0.0000,0.0912
0.9269,0.0000,0.0947
0.9340,0.0000,0.0984
0.9411,0.0000,0.1022
0.9481,0.0000,0.1062
0.9550,0.0000,0.1103
0.9618,0.0000,0.1144
0.9687,0.0000,0.1185
