0.1927,0.0000,0.3633
0.1998,0.0000,0.3631
0.2068,0.0000,0.3628
0.2138,0.0000,0.3624
0.2208,0.0000,0.3619
0.2279,0.0000,0.3612
0.2348,0.0000,0.3605
0.2418,0.0000,0.3596
0.2488,0.0000,0.3587
0.2558,0.0000,0.3576
0.2627,0.0000,0.3565
0.2696,0.0000,0.3553
0.2766,0.0000,0.3539
0.2835,0.0000,0.3525
0.2903,0.0000,0.3511
0.2972,0.0000,0.3495
0.3040,0.0000,0.3479
0.3109,0.0000,0.3462
0.3177,0.0000,0.3444
0.3245,0.0000,0.3426
0.3313,0.0000,0.3407
0.3380,0.0000,0.3388
0.3448,0.0000,0.3368
0.3515,0.0000,0.3348
0.3582,0.0000,0.3327
0.3649,0.0000,0.3305
0.3716,0.0000,0.3284
0.3783,0.0000,0.3262
0.3850,0.0000,0.3239
0.3916,0.0000,0.3216
0.3983,0.0000,0.3193
0.4049,0.0000,0.3170
0.4116,0.0000,0.3146
0.4182,0.0000,0.3123
0.4248,0.0000,0.3099
0.4314,0.0000,0.3075
0.4380,0.0000,0.3050
0.4446,0.0000,0.3026
0.4512,0.0000,0.3002
0.4578,0.0000,0.2977
0.4644,0.0000,0.2952
0.4710,0.0000,0.2928
0.4776,0.0000,0.2903
0.4842,0.0000,0.2879
0.4908,0.0000,0.2854
0.4974,0.0000,0.2830
0.5040,0.0000,0.2805
0.5106,0.0000,0.2781
0.5172,0.0000,0.2757
0.5238,0.0000,0.2733
0.5305,0.0000,0.2709
0.5371,0.0000,0.2686
0.5437,0.0000,0.2662
0.5504,0.0000,0.2639
0.5570,0.0000,0.2617
0.5637,0.0000,0.2594
0.5704,0.0000,0.2572
0.5771,0.0000,0.2550
0.5838,0.0000,0.2529
0.5905,0.0000,0.2508
0.5972,0.0000,0.2488
0.6040,0.0000,0.2468
0.6108,0.0000,0.2448
0.6175,0.0000,0.2429
0.6243,0.0000,0.2411
0.6311,0.0000,0.2393
0.6380,0.0000,0.2376
0.6448,0.0000,0.2359
0.6516,0.0000,0.2343
0.6585,0.0000,0.2328
0.6654,0.0000,0.2313
0.6723,0.0000,0.2299
0.6792,0.0000,0.2286
0.6861,0.0000,0.2273
0.6931,0.0000,0.2262
0.7000,0.0000,0.2251
0.7070,0.0000,0.2241
0.7140,0.0000,0.2232
0.7210,0.0000,0.2224
0.7280,0.0000,0.2216
0.7350,0.0000,0.2210
0.7420,0.0000,0.2205
0.7490,0.0000,0.2201
0.7560,0.0000,0.2198
0.7631,0.0000,0.2196
0.7701,0.0000,0.2196
0.7771,0.0000,0.2198
0.7842,0.0000,0.2202
0.7912,0.0000,0.2207
0.7982,0.0000,0.2214
0.8052,0.0000,0.2223
0.8121,0.0000,0.2234
0.8190,0.0000,0.2248
0.8259,0.0000,0.2264
0.8327,0.0000,0.2282
0.8394,0.0000,0.2303
0.8460,0.0000,0.2327
0.8525,0.0000,0.2354
0.8589,0.0000,0.2383
0.8652,0.0000,0.2415
