1.60668, -0.0350721, -1.11227, -0.813296, 2.28214, 0.235546
1.60793, -0.0334266, -1.11157, -0.814198, 2.28111, 0.23556
1.60832, -0.0325742, -1.11134, -0.81464, 2.28074, 0.235644
1.60871, -0.0317213, -1.1111, -0.815081, 2.28037, 0.235729
1.6091, -0.030866, -1.11088, -0.815523, 2.28001, 0.235816
1.60949, -0.0300102, -1.11065, -0.815965, 2.27964, 0.235903
1.60988, -0.0291537, -1.11042, -0.816407, 2.27927, 0.235991
1.61026, -0.0282968, -1.11019, -0.816848, 2.27891, 0.236079
1.61064, -0.0274392, -1.10997, -0.817289, 2.27854, 0.236169
1.61102, -0.0265811, -1.10974, -0.817729, 2.27818, 0.236259
1.61099, -0.0265125, -1.10976, -0.81776, 2.27819, 0.236284
1.61045, -0.0264975, -1.11006, -0.817715, 2.27854, 0.236455
1.61169, -0.0265209, -1.10927, -0.817811, 2.27776, 0.236075
1.61162, -0.0265292, -1.10931, -0.817801, 2.27781, 0.236094
1.6112, -0.0265322, -1.10954, -0.81776, 2.27808, 0.236222
1.61278, -0.0265731, -1.10858, -0.81788, 2.27709, 0.235735
1.61258, -0.0265816, -1.1087, -0.817859, 2.27721, 0.235793
1.61305, -0.0266295, -1.10834, -0.81787, 2.27694, 0.235646
1.61306, -0.0266269, -1.10832, -0.817872, 2.27693, 0.235643
1.61299, -0.0266338, -1.10836, -0.817861, 2.27698, 0.235664
1.61381, -0.0266671, -1.1078, -0.817913, 2.27648, 0.235411
1.61331, -0.0266846, -1.10807, -0.817857, 2.2768, 0.235559
1.61324, -0.0266796, -1.1081, -0.817852, 2.27685, 0.235583
1.61442, -0.0266933, -1.10736, -0.817948, 2.27611, 0.235224
1.61432, -0.0267015, -1.10742, -0.817936, 2.27617, 0.235252
1.6151, -0.0267611, -1.10689, -0.817972, 2.27569, 0.235004
1.61609, -0.0267544, -1.10634, -0.818068, 2.27506, 0.234703
1.61455, -0.0267762, -1.10722, -0.817914, 2.27605, 0.235169
1.6161, -0.0267876, -1.10622, -0.818043, 2.27508, 0.234698
1.6156, -0.0268268, -1.10651, -0.817978, 2.2754, 0.234843
1.61645, -0.0267928, -1.10603, -0.818073, 2.27486, 0.234592
1.61587, -0.0268504, -1.10627, -0.817984, 2.27525, 0.234759
1.61706, -0.02682, -1.10558, -0.818107, 2.27449, 0.234404
1.61673, -0.026846, -1.10579, -0.818065, 2.2747, 0.2345
1.61797, -0.0268972, -1.10501, -0.818149, 2.27393, 0.234112
1.61828, -0.0268967, -1.10485, -0.81818, 2.27373, 0.234017
1.61791, -0.0269454, -1.10496, -0.818113, 2.27399, 0.234125
1.61811, -0.0269227, -1.10482, -0.818139, 2.27386, 0.234071
1.61836, -0.0269411, -1.10468, -0.818154, 2.2737, 0.233989
1.61951, -0.0269627, -1.10395, -0.818243, 2.27299, 0.233639
1.61911, -0.0269768, -1.10417, -0.8182, 2.27324, 0.233756
1.61899, -0.0269784, -1.10423, -0.818187, 2.27332, 0.233792
1.61973, -0.0270276, -1.10371, -0.818224, 2.27287, 0.233559
1.6199, -0.0270426, -1.10361, -0.818232, 2.27276, 0.233504
1.62075, -0.0270721, -1.10306, -0.81829, 2.27223, 0.233241
1.61987, -0.0270844, -1.10355, -0.818202, 2.2728, 0.233509
1.62009, -0.0270552, -1.1034, -0.818234, 2.27266, 0.23345
1.62087, -0.0271351, -1.10287, -0.81826, 2.27219, 0.233196
1.62144, -0.0271354, -1.10255, -0.818313, 2.27182, 0.233023
1.62107, -0.0271276, -1.10277, -0.818283, 2.27206, 0.233138
1.6225, -0.0271714, -1.10186, -0.818387, 2.27116, 0.232694
1.62206, -0.0271856, -1.10212, -0.818339, 2.27145, 0.232827
1.62173, -0.0271925, -1.1023, -0.818304, 2.27166, 0.232926
1.62239, -0.027221, -1.10182, -0.818343, 2.27126, 0.232722
1.62206, -0.0272426, -1.102, -0.818301, 2.27148, 0.23282
1.62435, -0.0272438, -1.10062, -0.818506, 2.27002, 0.232123
1.62334, -0.0272866, -1.10122, -0.818395, 2.27067, 0.23242
1.62257, -0.0272896, -1.10163, -0.81832, 2.27117, 0.232656
1.62409, -0.0273082, -1.10066, -0.818441, 2.27021, 0.232194
1.62461, -0.0272921, -1.10037, -0.818498, 2.26987, 0.232036
1.62373, -0.0273273, -1.10088, -0.8184, 2.27045, 0.232299
1.62474, -0.0273441, -1.1002, -0.818476, 2.26982, 0.231992
1.62508, -0.0273548, -1.10001, -0.818503, 2.2696, 0.231885
1.62549, -0.0273978, -1.09969, -0.818512, 2.26936, 0.231755
1.6256, -0.0274012, -1.09961, -0.81852, 2.26929, 0.23172
1.62561, -0.0274125, -1.09961, -0.818515, 2.26929, 0.231715
1.62602, -0.027425, -1.09928, -0.81854, 2.26904, 0.23159
1.62613, -0.0274289, -1.09921, -0.818547, 2.26897, 0.231556
1.62603, -0.0274457, -1.09927, -0.81853, 2.26904, 0.231583
1.62793, -0.027474, -1.09811, -0.818685, 2.26784, 0.230999
1.62714, -0.0275044, -1.09857, -0.818599, 2.26835, 0.231233
1.6281, -0.0275309, -1.09792, -0.818666, 2.26775, 0.230937
1.62728, -0.0275612, -1.09837, -0.818575, 2.26828, 0.231183
1.62739, -0.0275426, -1.09829, -0.818592, 2.26821, 0.231154
1.62793, -0.0275396, -1.09789, -0.818635, 2.26788, 0.230994
1.62825, -0.0275751, -1.09771, -0.818647, 2.26768, 0.230889
1.62818, -0.0275777, -1.09775, -0.81864, 2.26772, 0.230909
1.62912, -0.0276371, -1.09712, -0.818691, 2.26714, 0.230611
1.62903, -0.0276582, -1.09717, -0.818672, 2.26721, 0.230635
1.62912, -0.0276799, -1.09701, -0.81866, 2.26717, 0.230608
1.63031, -0.0276635, -1.09632, -0.818777, 2.2664, 0.230247
1.62995, -0.0276825, -1.09655, -0.818736, 2.26664, 0.230354
1.63072, -0.0277049, -1.09603, -0.818789, 2.26616, 0.230117
1.63106, -0.0277245, -1.09583, -0.818812, 2.26594, 0.230007
1.63054, -0.027735, -1.09613, -0.818759, 2.26628, 0.230164
1.63214, -0.0277344, -1.09512, -0.818898, 2.26527, 0.229679
1.63148, -0.0277792, -1.0955, -0.818817, 2.2657, 0.22987
1.63221, -0.0278098, -1.09497, -0.81886, 2.26525, 0.229644
1.63154, -0.0278225, -1.09534, -0.818791, 2.26568, 0.229848
1.6326, -0.0278423, -1.09464, -0.81887, 2.26502, 0.229523
1.63248, -0.0278603, -1.09471, -0.818851, 2.2651, 0.229557
1.63262, -0.0278741, -1.09462, -0.818858, 2.26501, 0.229508
1.63434, -0.0279329, -1.09345, -0.818972, 2.26394, 0.228977
1.63437, -0.0279471, -1.09343, -0.818967, 2.26393, 0.228965
1.63685, -0.0275973, -1.09167, -0.819325, 2.26234, 0.228307
1.63932, -0.0272461, -1.0899, -0.819682, 2.26075, 0.227651
1.64179, -0.0268934, -1.08814, -0.820039, 2.25916, 0.226995
1.64426, -0.0265394, -1.08637, -0.820394, 2.25757, 0.226339
