2.16185, 0.0819936, -0.535369, -1.35073, 1.70169, -0.019362
2.14598, 0.0786473, -0.560754, -1.29952, 1.73714, 0.00172067
2.12966, 0.0751096, -0.586038, -1.2476, 1.77216, 0.0217127
2.11289, 0.0713892, -0.611214, -1.19497, 1.80674, 0.0405977
2.09565, 0.067495, -0.636276, -1.14165, 1.84085, 0.0583589
2.07793, 0.0634367, -0.661214, -1.08765, 1.87445, 0.0749796
2.05971, 0.0592239, -0.68602, -1.03296, 1.90753, 0.0904425
2.041, 0.0548671, -0.710682, -0.977616, 1.94005, 0.104731
2.02177, 0.0503767, -0.73519, -0.921614, 1.97199, 0.117826
2.00202, 0.0457638, -0.75953, -0.864971, 2.00331, 0.129712
1.98718, 0.040407, -0.776593, -0.862977, 2.01533, 0.133487
1.97217, 0.0351308, -0.793485, -0.860931, 2.02734, 0.137302
1.95688, 0.0300468, -0.810271, -0.858861, 2.03938, 0.141215
1.94143, 0.0250447, -0.826881, -0.856739, 2.05142, 0.145167
1.92566, 0.0201866, -0.84342, -0.854574, 2.06353, 0.149218
1.90972, 0.0154126, -0.859776, -0.852359, 2.07562, 0.153309
1.89348, 0.0107834, -0.876051, -0.850098, 2.08779, 0.157498
1.87707, 0.00624042, -0.892138, -0.847787, 2.09995, 0.161728
1.86036, 0.00184296, -0.908132, -0.84543, 2.11218, 0.166055
1.84348, -0.00246627, -0.923931, -0.843021, 2.1244, 0.170423
1.8263, -0.00662934, -0.939627, -0.840565, 2.1367, 0.174887
1.80896, -0.0107023, -0.955121, -0.838058, 2.14897, 0.179393
1.79132, -0.0146285, -0.970502, -0.835502, 2.16132, 0.183996
1.77352, -0.0184628, -0.985675, -0.832894, 2.17366, 0.18864
1.75543, -0.0221499, -1.00072, -0.830237, 2.18606, 0.19338
1.73718, -0.0257434, -1.01556, -0.827527, 2.19845, 0.198162
1.71864, -0.0291894, -1.03026, -0.824767, 2.21091, 0.20304
1.69995, -0.0325402, -1.04474, -0.821954, 2.22336, 0.20796
1.68097, -0.0357432, -1.05908, -0.81909, 2.23587, 0.212976
