0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.380004, -0.42, -0, -0.38, 0.42
0, -0.370004, -0.416, -0, -0.373, 0.406
0, -0.360004, -0.412, -0, -0.366, 0.392
0, -0.350004, -0.408, -0, -0.359, 0.378
0, -0.340004, -0.404, -0, -0.352, 0.364
0, -0.330004, -0.4, -0, -0.345, 0.35
0, -0.320004, -0.396, -0, -0.338, 0.336
0, -0.310004, -0.392, -0, -0.331, 0.322
0, -0.300004, -0.388, -0, -0.324, 0.308
0, -0.290004, -0.384, -0, -0.317, 0.294
0, -0.280004, -0.38, -0, -0.31, 0.28
0, -0.270004, -0.376, -0, -0.303, 0.266
0, -0.260004, -0.372, -0, -0.296, 0.252
0, -0.250004, -0.368, -0, -0.289, 0.238
0, -0.240004, -0.364, -0, -0.282, 0.224
0, -0.230004, -0.36, -0, -0.275, 0.21
0, -0.220004, -0.356, -0, -0.268, 0.196
0, -0.210004, -0.352, -0, -0.261, 0.182
0, -0.200004, -0.348, -0, -0.254, 0.168
0, -0.190004, -0.344, -0, -0.247, 0.154
0, -0.180004, -0.34, -0, -0.24, 0.14
0, -0.170004, -0.336, -0, -0.233, 0.126
0, -0.160004, -0.332, -0, -0.226, 0.112
0, -0.150004, -0.328, -0, -0.219, 0.098
0, -0.140004, -0.324, -0, -0.212, 0.084
0, -0.130004, -0.32, -0, -0.205, 0.07
0, -0.120004, -0.316, -0, -0.198, 0.056
0, -0.110004, -0.312, -0, -0.191, 0.042
0, -0.100004, -0.308, -0, -0.184, 0.028
0, -0.0900037, -0.304, -0, -0.177, 0.014
0, -0.0800037, -0.3, -0, -0.17, -0
1.96729e-05, -0.0784073, -0.299161, 0.000304637, -0.170104, 4.39261e-05
3.93459e-05, -0.0768109, -0.298322, 0.000609275, -0.170207, 8.78522e-05
0.000102041, -0.0749657, -0.297247, 0.00100676, -0.17032, 0.000144186
0.000164735, -0.0731206, -0.296171, 0.00140424, -0.170432, 0.00020052
0.000242499, -0.0712696, -0.295087, 0.00181425, -0.170545, 0.000258503
0.000320262, -0.0694186, -0.294002, 0.00222425, -0.170657, 0.000316487
0.000399665, -0.067567, -0.292913, 0.00263666, -0.170769, 0.000374805
0.000479068, -0.0657154, -0.291824, 0.00304908, -0.170881, 0.000433123
0.000558424, -0.0638631, -0.290731, 0.00346281, -0.170993, 0.000491635
0.000637781, -0.0620108, -0.289638, 0.00387655, -0.171105, 0.000550148
0.000716912, -0.0601578, -0.28854, 0.0042915, -0.171217, 0.00060884
0.000796043, -0.0583048, -0.287442, 0.00470645, -0.171328, 0.000667532
0.000874931, -0.0564511, -0.28634, 0.00512261, -0.17144, 0.000726404
0.000953818, -0.0545974, -0.285237, 0.00553877, -0.171551, 0.000785275
0.00103246, -0.052743, -0.284131, 0.00595613, -0.171663, 0.000844326
0.0011111, -0.0508886, -0.283024, 0.0063735, -0.171774, 0.000903377
0.00118951, -0.0490336, -0.281913, 0.00679208, -0.171885, 0.000962608
0.00126791, -0.0471786, -0.280801, 0.00721066, -0.171996, 0.00102184
0.00134606, -0.0453228, -0.279686, 0.00763046, -0.172107, 0.00108125
0.00142422, -0.0434671, -0.27857, 0.00805026, -0.172218, 0.00114066
0.00150214, -0.0416108, -0.27745, 0.00847128, -0.172328, 0.00120026
0.00158006, -0.0397544, -0.27633, 0.0088923, -0.172439, 0.00125985
0.00165774, -0.0378974, -0.275205, 0.00931455, -0.172549, 0.00131963
0.00173542, -0.0360404, -0.27408, 0.0097368, -0.17266, 0.0013794
0.00181286, -0.0341827, -0.272951, 0.0101603, -0.17277, 0.00143936
0.0018903, -0.032325, -0.271822, 0.0105838, -0.17288, 0.00149932
0.0019675, -0.0304667, -0.270688, 0.0110085, -0.17299, 0.00155947
0.00204471, -0.0286084, -0.269555, 0.0114332, -0.1731, 0.00161961
0.00212168, -0.0267494, -0.268417, 0.0118592, -0.17321, 0.00167994
0.00219865, -0.0248905, -0.267278, 0.0122851, -0.173319, 0.00174026
0.00227538, -0.0230309, -0.266136, 0.0127123, -0.173429, 0.00180078
0.00235212, -0.0211713, -0.264993, 0.0131395, -0.173538, 0.00186129
0.00242862, -0.0193111, -0.263846, 0.013568, -0.173648, 0.00192199
0.00250512, -0.0174509, -0.262699, 0.0139965, -0.173757, 0.00198269
0.00258139, -0.0155901, -0.261548, 0.0144262, -0.173866, 0.00204358
0.00265766, -0.0137293, -0.260396, 0.0148559, -0.173975, 0.00210446
