1.68097, -0.0357432, -1.05908, -0.81909, 2.23587, 0.212976
1.66185, -0.0388496, -1.07319, -0.816172, 2.24837, 0.218035
1.66194, -0.0388182, -1.07313, -0.816194, 2.24831, 0.218015
1.66203, -0.0387868, -1.07307, -0.816215, 2.24824, 0.217995
1.66202, -0.0387863, -1.07307, -0.816215, 2.24825, 0.217997
1.66202, -0.0387862, -1.07307, -0.816215, 2.24825, 0.217997
1.66183, -0.0387759, -1.07321, -0.816204, 2.24837, 0.218059
1.66163, -0.0387657, -1.07336, -0.816193, 2.24849, 0.218121
1.66144, -0.0387554, -1.0735, -0.816181, 2.24861, 0.218182
1.66124, -0.0387451, -1.07365, -0.81617, 2.24873, 0.218244
1.66105, -0.0387349, -1.07379, -0.816159, 2.24885, 0.218306
1.66085, -0.0387246, -1.07393, -0.816147, 2.24897, 0.218367
1.66066, -0.0387143, -1.07408, -0.816136, 2.24909, 0.218429
1.66046, -0.0387041, -1.07422, -0.816125, 2.24922, 0.218491
1.66027, -0.0386938, -1.07437, -0.816113, 2.24934, 0.218553
1.66007, -0.0386835, -1.07451, -0.816102, 2.24946, 0.218614
1.65988, -0.0386733, -1.07465, -0.816091, 2.24958, 0.218676
1.65968, -0.038663, -1.0748, -0.81608, 2.2497, 0.218738
1.65949, -0.0386527, -1.07494, -0.816068, 2.24982, 0.218799
1.65929, -0.0386425, -1.07508, -0.816057, 2.24994, 0.218861
1.6591, -0.0386322, -1.07523, -0.816046, 2.25006, 0.218923
1.6589, -0.0386219, -1.07537, -0.816034, 2.25018, 0.218984
1.65871, -0.0386117, -1.07552, -0.816023, 2.2503, 0.219046
1.65851, -0.0386014, -1.07566, -0.816012, 2.25042, 0.219108
1.65832, -0.0385911, -1.0758, -0.816, 2.25055, 0.219169
1.65812, -0.0385809, -1.07595, -0.815989, 2.25067, 0.219231
1.65793, -0.0385706, -1.07609, -0.815978, 2.25079, 0.219293
1.65773, -0.0385603, -1.07623, -0.815966, 2.25091, 0.219355
1.65754, -0.0385501, -1.07638, -0.815955, 2.25103, 0.219416
1.65734, -0.0385398, -1.07652, -0.815944, 2.25115, 0.219478
1.65714, -0.0385295, -1.07666, -0.815932, 2.25127, 0.21954
1.65695, -0.0385193, -1.07681, -0.815921, 2.25139, 0.219601
1.65675, -0.038509, -1.07695, -0.81591, 2.25151, 0.219663
1.65656, -0.0384987, -1.07709, -0.815898, 2.25163, 0.219725
1.65636, -0.0384885, -1.07724, -0.815887, 2.25175, 0.219786
