2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.41105, 0.0984327, 0.0217085, -2.25178, 0.898781, -0.687982
2.39976, 0.0979052, -0.0119778, -2.27595, 0.900355, -0.670649
2.38791, 0.0973585, -0.0454245, -2.3, 0.901519, -0.652896
2.37552, 0.0967928, -0.0786215, -2.32394, 0.90227, -0.634723
2.36258, 0.0962081, -0.111559, -2.34774, 0.902604, -0.616129
2.3491, 0.0956045, -0.144227, -2.3714, 0.902515, -0.597114
2.3351, 0.0949822, -0.176615, -2.39491, 0.902, -0.577677
2.32057, 0.0943412, -0.208714, -2.41825, 0.901055, -0.55782
2.30552, 0.0936818, -0.240515, -2.44142, 0.899676, -0.537541
2.28996, 0.093004, -0.272009, -2.4644, 0.897859, -0.516843
2.2739, 0.092308, -0.303185, -2.48718, 0.895599, -0.495725
2.25733, 0.0915939, -0.334036, -2.50975, 0.892894, -0.47419
2.24028, 0.0908618, -0.364552, -2.53209, 0.889741, -0.452238
2.22274, 0.090112, -0.394725, -2.55421, 0.886134, -0.429871
2.20473, 0.0893444, -0.424546, -2.57607, 0.882073, -0.407091
2.18624, 0.0885594, -0.454007, -2.59767, 0.877553, -0.3839
2.1673, 0.087757, -0.4831, -2.619, 0.872571, -0.360302
2.1479, 0.0869374, -0.511817, -2.64005, 0.867126, -0.336299
2.12805, 0.0861008, -0.54015, -2.6608, 0.861215, -0.311894
2.10777, 0.0852473, -0.568092, -2.68123, 0.854835, -0.287091
2.08706, 0.084377, -0.595634, -2.70134, 0.847986, -0.261895
